timestep,motion_energy,cursor_velocity,interaction_density,task_variability,is_boundary
352,0.9881497037350362,0.8188774143845748,0.526081254875812,0.39872208305258205,0
353,0.9736162085588705,0.8138869641978654,0.5123393702381387,0.41772779315294145,0
354,1.0442446795626072,0.7811761440125287,0.5018065522648726,0.4370348573329726,0
355,0.9985073271910909,0.8106557537776604,0.5129298318737204,0.3675095589479661,0
356,0.9889779220186571,0.7812588489778185,0.5075755427524922,0.45793875305425435,0
357,1.006563579668057,0.8048174716276388,0.49438967665950634,0.32243213374171525,0
358,1.0253466634112716,0.7821126944279837,0.5319165439560025,0.409369404808477,0
359,1.0298000861334895,0.8035024642663754,0.49777511683714126,0.3569749589237676,0
360,0.9587439279984178,0.8576232520464411,0.4871657875453219,0.3933979001608765,0
361,1.0599544441081519,0.7764599087706746,0.45973609469499993,0.43162687670877264,0
362,1.0284058476398688,0.7473274262509874,0.4948432584715958,0.3895418955009586,0
363,0.9886239681396055,0.8573892366831113,0.46319118797103237,0.4407079902613983,0
364,0.9754402044543575,0.810527998582642,0.5183052996195733,0.4078657458397365,0
365,0.9709296270772538,0.7765778893565058,0.48065408122773723,0.4257839920093775,0
366,1.0037013531272854,0.7910126024386552,0.4780342913680122,0.42081494018461746,0
367,0.9805595111743112,0.7671049617869576,0.44565465746554045,0.3151119390499162,0
368,0.9770537810414044,0.8337623783848683,0.5066272528519694,0.4651023424502104,0
369,1.0243376321482491,0.8256802042973268,0.4927299951375721,0.3389732205390308,0
370,1.0109370203147896,0.822628604870154,0.5167989811396746,0.40883104307449813,0
371,0.9881628622472887,0.8079273233979098,0.47772786326275724,0.41307093739140666,0
372,1.0220274278855612,0.7261985008075926,0.5245491556160402,0.33356493548046584,0
373,1.0410213587891701,0.7572687777700166,0.5177259451418247,0.38999920291220136,0
374,0.9671651106211107,0.8102384110579931,0.5393499722771787,0.37713243963261633,0
375,0.9819012434757326,0.7044218390886113,0.4890827565649487,0.3651026349666418,0
376,1.0282786552065963,0.797146797871612,0.5271009973820705,0.41226625263538674,0
377,1.0215682169744515,0.7630887547717345,0.48041667174340524,0.40920828862480596,0
378,1.0068009656931398,0.8227985732155264,0.5025318781958538,0.40327392240339066,0
379,1.0348726356267537,0.7929223503042349,0.49433926068408035,0.4083812700617348,0
380,0.9673536481264271,0.838121052115487,0.5333524382491848,0.3456892297290417,0
381,0.9556258649868669,0.8121555680993301,0.510482664633407,0.4165766622256181,0
382,0.974004779281693,0.8040949550728751,0.5470502118839303,0.35259293118516155,0
383,1.0036763228660812,0.7649597768479897,0.5096033031652635,0.383103135068499,0
384,0.9761173967471469,0.8225975103752933,0.5043109370788971,0.377889300778712,0
385,0.9853834553072592,0.8856541739093872,0.4984375935672484,0.34439748125836656,0
386,0.970749996426991,0.7384239999628767,0.5066000996166885,0.4229651820988361,0
387,0.9813871256621529,0.7631455618733053,0.4828190287606866,0.46328270545099526,0
388,0.9698563834302102,0.859907336595637,0.47443848303551456,0.38707233308750705,0
389,1.0110239861723684,0.8184244843411081,0.48727464155119327,0.42778328838657864,0
390,1.0238467320394966,0.7893465337007901,0.4914079571978595,0.3687839222428852,0
391,0.9855866218144537,0.8281512234088623,0.48777776836170506,0.42213790251539046,0
392,0.9937820261358796,0.8119697157026046,0.5525130459757245,0.4660819571837131,0
393,0.9825690228246425,0.7765056100439974,0.4958105674476045,0.43027338386710556,0
394,1.0159375364690857,0.7759415271763421,0.493039764562252,0.35748810527121033,0
395,1.0026716811621765,0.8307899096977296,0.5303354644062414,0.40414358317541493,0
396,1.0478247070101465,0.8123589698804373,0.5217761567105494,0.38558349064967024,0
397,0.967135838900874,0.8387965693194077,0.4826631912688497,0.38904939027626095,0
398,1.0108750749757314,0.8235361069108601,0.5206647351212395,0.4761573055433407,0
399,1.0133197419894,0.777896168753738,0.52448997692552,0.37772740971938,0
400,0.9891867948702731,0.8548681818368635,0.4802033610770424,0.36907041095327436,0
401,1.0175060238214824,0.7667661351154171,0.49685711968661017,0.4272295926984345,0
402,0.9568443205302869,0.7836813772481386,0.517282474895728,0.36581949447194745,0
403,1.0635640909218795,0.771819842211234,0.5219003871534093,0.3563444352965398,0
404,0.9597386664014067,0.7495575137902087,0.4823352168776725,0.31721198100329046,0
405,1.0275942178169497,0.822413371889815,0.5289253420958439,0.34737569420532455,0
406,0.9663663196318233,0.7620972838296551,0.5133022520060517,0.3742329456024287,0
407,1.0345264909369525,0.7753679056686584,0.47822884314324715,0.3730213377875693,0
408,0.9884567792017299,0.8339398252530092,0.49437447644654653,0.41819436840034785,0
409,1.0047526872148664,0.8311476733930574,0.5442067111130235,0.40711704087743533,0
410,1.001600312671202,0.7776287283076394,0.5095745073393927,0.45948523091702226,0
411,1.0330220228507438,0.7529105803008709,0.45475014767801586,0.42110251574851165,0
412,0.9903535764957122,0.7962468685929148,0.4703233432246561,0.3881239955639099,0
413,0.9109844887004817,0.7424768280463779,0.5363952047082675,0.4043427174603783,0
414,0.977198236298067,0.7636247284945221,0.49882263844745417,0.4888492531038368,0
415,1.0055113696926685,0.7860400532600872,0.5041681912061682,0.4082857556265883,0
416,0.9867859538538921,0.7943073119521714,0.47209521591016007,0.43283711557777943,0
417,1.023094625539624,0.7800117123798221,0.5370526587467404,0.4568585954509829,0
418,1.0304598098792341,0.7947675835481263,0.49733244654132214,0.37947171587818057,0
419,0.9955668457030057,0.8497534515414127,0.48559807043890546,0.4326516812596217,0
420,0.9553106381685247,0.8225765418269028,0.49711978686604436,0.41915374043971254,0
421,1.041524953300177,0.8496521452647565,0.5723294632447213,0.38743951432604506,0
422,1.0324916050032045,0.8322570583514454,0.5007815735063208,0.4594396535896087,0
423,0.9910242659719893,0.8083513400810991,0.5090431484368594,0.365921954533949,0
424,1.0632486523417826,0.7563017501214777,0.4656691729117921,0.3894724489387534,0
425,0.9895337361972201,0.7519008650539905,0.4849517055959473,0.38741953701392756,0
426,0.9658864083874488,0.7992589299728029,0.4553773001183862,0.3470816382004243,0
427,0.9953237969874699,0.7852901258775411,0.52301142858467,0.44376173802444324,0
428,1.032335011465173,0.7663564484938572,0.4837076411709819,0.3913725362341156,0
429,0.9718763967237245,0.8147493660661977,0.4892814062735492,0.3505298000255761,0
430,1.0585367523323035,0.8440668504175536,0.5030549035103373,0.3750428218232808,0
431,0.9731042135628383,0.7975488505426033,0.5087686860021958,0.3691188098787662,0
432,1.0286326682914373,0.8030900801326772,0.54950027499547,0.45616080898665823,0
433,1.0163338712260954,0.7803092647514169,0.5006121892846962,0.4254502948851727,0
434,0.9953782882125153,0.7752341273265188,0.5253979267904426,0.44859239854246136,0
435,1.0324159893615328,0.8710515093264808,0.48291358242339877,0.40841551006102655,0
436,0.9550060363339542,0.7547692033294102,0.47619383641801016,0.4182887521108678,0
437,1.0407271536079956,0.7941959120493606,0.4829181736120689,0.36337973690502134,0
438,0.9980894791308927,0.7839029546739298,0.49863159862081136,0.42746878215651707,0
439,0.9837269425040946,0.7960439011632467,0.5062322215962977,0.3856123762240356,0
440,1.0224752214412025,0.8376680011393456,0.5253811986557458,0.4197869359966748,0
441,1.0317969704079772,0.8357754548305303,0.5221373825827146,0.39469415552318254,0
442,1.0230938629187085,0.7949559680879604,0.486499343763501,0.35728446536282266,0
443,1.0599851146313497,0.8404458453699573,0.5071235882967525,0.4614396164084374,0
444,1.032421782281503,0.7724043017971728,0.5259554232788566,0.38463872614745653,0
445,1.0385051989726122,0.8128043760393504,0.4679522113365947,0.4863434334289155,0
446,0.9838040818847046,0.8640624329229671,0.48383240257188526,0.40686078578342977,0
447,1.003195713311861,0.7792068341849041,0.4695039913092751,0.4045820500356197,0
448,1.0168894774697657,0.8073842266653655,0.5146109457376762,0.42464285265594526,0
449,0.9994677328989012,0.8539488776603776,0.4994523664748455,0.42856398537857177,0
450,1.009049056995197,0.7696708080888874,0.4791106324046263,0.4280406688275575,0
451,1.012783142984037,0.8023157052394386,0.5122370180852455,0.4025775660146471,0
452,1.025327317530446,0.7886671865596167,0.49145103854778216,0.4220231892462577,0
453,0.9969517332768992,0.7597900485509178,0.5236868984883225,0.3714561138610369,0
454,0.9895060235382436,0.8145533999522651,0.4953111791584291,0.3528523990118878,0
455,0.9751505304935035,0.769611353873067,0.5079388337865813,0.47168722189631257,0
456,0.9732480302157318,0.8596071602085628,0.46667081455021736,0.42388582618338455,0
457,1.0351735368203896,0.8007438029005672,0.5108753643643142,0.4040875613494564,0
458,0.9974643553599264,0.7924346163960754,0.4909134292540088,0.34091222387846765,0
459,1.0236083314327162,0.8014713847167175,0.4593974772927145,0.45261688978083026,0
460,0.9610790846097175,0.8037003457343433,0.4565333704604393,0.4009131036700028,0
461,0.9418549567648246,0.7928279279001583,0.4766342522264969,0.34826161535915395,0
462,0.9685272630700011,0.8020602266975014,0.5188067693678584,0.38713504685958633,0
463,1.0343988090252851,0.7793067838627665,0.44914866051386865,0.4318628581204539,0
464,1.0320423231949738,0.7820201779707233,0.5282210096002805,0.41044905326167225,0
465,1.0099611582355625,0.8189735663288736,0.4958256617179356,0.4477899586752958,0
466,0.9759348954952012,0.7230913885854147,0.505616641406548,0.2651366165632814,0
467,0.9960759207530243,0.7712186048463704,0.5180930798163123,0.44579295214943093,0
468,0.991067185606032,0.8003079873660032,0.48101497613708094,0.37879327796268947,0
469,0.9896507996171405,0.8123256963866088,0.4993165040087583,0.41535599074479446,0
470,0.9248179048805311,0.785940506436015,0.49651337754281655,0.3875312927043326,0
471,0.9742622084211341,0.8049040655664119,0.4858631607847576,0.42296311749138227,0
472,0.994296733729533,0.7874192708177694,0.5205386770333826,0.4297667564292441,0
473,1.0454928336943627,0.7330143116236346,0.5029435691537619,0.4443558838063654,0
474,1.0048222917739524,0.8338569505230404,0.5181373676236342,0.40837676761954894,0
475,1.0420266485878842,0.8096478558525876,0.5206334104428421,0.43054532665616024,0
476,0.9881887927372166,0.7655351472037304,0.5096201092643831,0.4204588381349852,0
477,0.9924193425625658,0.8530990983308813,0.5185595950728431,0.3746207769662652,0
478,0.8830173480983698,0.8243898017324984,0.4730278890224006,0.3990194090834403,0
479,1.0138999101762105,0.7774818393396578,0.4685824957527143,0.44756106523259365,0
480,1.01641286984018,0.8398364022983937,0.5348687949631198,0.31742394975711596,0
481,1.0529127720867812,0.8194050018806296,0.4909236087836022,0.46037368149881613,0
482,0.9853971636762151,0.8298394918063231,0.5156339946277838,0.39499800615528446,0
483,1.0028246246859114,0.7783354248885438,0.5263416548312225,0.440298868923231,0
484,0.9788341613583675,0.7799611944663322,0.5088230667603201,0.393068811674619,0
485,0.9647122880523915,0.7703912905731329,0.5193848824709284,0.34271311780571934,0
486,0.9786067609978912,0.7805218948986735,0.4708731893460051,0.3378515518020795,0
487,0.9896500442774264,0.7167288190067487,0.4684604277831926,0.3742361565777202,0
488,1.0406631408600944,0.8390155786001126,0.47221942685325186,0.3436520046266616,0
489,1.0000663480772014,0.757503865116038,0.48540692423162435,0.43240002094114033,0
490,0.9762836557099637,0.8205096461944599,0.437485779738081,0.3395515245379595,0
491,1.004256334847252,0.7532641050603316,0.4903176898495376,0.32603633027908696,0
492,1.006527140666801,0.8042050453767643,0.455553054059342,0.4346003904441517,0
493,0.9797130383207512,0.7570753395686586,0.5239182553496432,0.39052156230808305,0
494,1.0342970087988879,0.7992843566741128,0.5103801018671779,0.3592461299605419,0
495,0.9433495332707005,0.742410935346514,0.511667332284715,0.3714763041641961,0
496,0.9935936611575104,0.7786908420102322,0.4535110416442926,0.391236317693106,0
497,1.0199519819688774,0.8237470667242768,0.4905848649387488,0.3954869544589013,0
498,0.9598470244156944,0.8077002642117378,0.5349143767910918,0.3826189631439476,0
499,1.0108376124593013,0.8061576525359562,0.48288581066401526,0.2957465471720999,0
500,1.0387867915058142,0.7690963066025911,0.520585898444464,0.36299307316823004,0
501,1.0136101379277092,0.7209248402841656,0.4787024540841933,0.3428202721012001,0
502,0.9492952017106921,0.767851072929296,0.4963203605454971,0.3894878013062979,0
503,0.9781541491769425,0.7816057729773134,0.5635273825059017,0.4127089170483762,0
504,1.036969102075128,0.8532529634888169,0.5160905076574165,0.3958869686324671,0
505,1.0089500573519588,0.8205028605724086,0.5315740716986904,0.3876935465222345,0
506,0.9997042318453008,0.8113926451921527,0.49883230424498265,0.3905724756366312,0
507,1.0132360178414648,0.7790529181632613,0.4631688250212928,0.321110225402115,0
508,1.0216314685001764,0.7737466560664255,0.4651483996354356,0.42941065196931616,0
509,0.9787460429020602,0.8230623830537561,0.5199119720310938,0.4273762705166611,0
510,0.9912879975978114,0.7866061550749545,0.507210276997865,0.4253870046954709,0
511,1.0042874094900045,0.7878717992233664,0.5349320648618935,0.4077633173709859,0
512,0.9836812683463803,0.8690427620817476,0.4885728614574837,0.3627442825917671,0
513,0.9959964532438824,0.7646545029292917,0.5085411056817802,0.38487160476755766,0
514,1.0389361528354597,0.7898621944609426,0.4833097472876152,0.38778091846399565,0
515,0.9709654040592384,0.7910111616734379,0.5159563488907577,0.36397137424196563,0
516,1.0577998812740543,0.7765520078911662,0.4500286844356884,0.45949119050932735,0
517,1.0563803313214595,0.7491836032333758,0.5009010381442679,0.4151991034526555,0
518,0.9485968168610707,0.8458046247408484,0.4787154163272781,0.4645723687483985,0
519,0.9957693200466093,0.7491519334688489,0.49689227457550217,0.4386756863826759,0
520,1.0102807470893704,0.7673258819886395,0.5243507977107406,0.410163359710044,0
521,0.9771738673748072,0.8092255480166114,0.50929617949525,0.388289362711231,0
522,0.9777675848894581,0.755225514683478,0.5150453822194706,0.40437899595241317,0
523,0.9928775290979636,0.7943912089399497,0.4809518121965934,0.38014307418250937,0
524,1.0221753426133464,0.7907625780504763,0.43587463240676383,0.36264375142581656,0
525,0.9846599848315871,0.7914769983607071,0.472978475822616,0.36088595169753035,0
526,1.0548008143486034,0.794957598036056,0.5062818000353394,0.4122453651882502,0
527,1.0086992200701559,0.7492968552014029,0.47193948433765115,0.34937795785006354,0
528,0.9969227414775003,0.7802178921730389,0.5089048981633868,0.39284928194278673,0
529,1.0434777905539439,0.8462424647904728,0.45579814990207845,0.34297680742020287,0
530,1.0187884358518107,0.8419019674260506,0.49623647012722566,0.4488239838022262,0
531,1.0110786032706272,0.7790919747003171,0.5319720277219095,0.39499058653946767,0
532,0.9900657885169143,0.839056250804519,0.5120650220392625,0.3911726752460446,0
533,1.0544195684167825,0.7661648530453476,0.4796111265159811,0.4100900634437876,0
534,1.0243546476921996,0.7508974941923726,0.5162981870751651,0.3836040780907793,0
535,0.9938976599216587,0.7273785276126101,0.49680432269747615,0.3456735950528377,0
536,0.9526840254795189,0.759932063308138,0.4850227658240035,0.3812038132524507,0
537,1.0111885462528576,0.8165555956590511,0.5269964757637106,0.4587037058692658,0
538,0.9656877972369523,0.7882802745088489,0.5091159578512291,0.41197317568217134,0
539,0.9485216214472504,0.8598188284293331,0.4529672611081722,0.4453129898477064,0
540,0.9916254548359671,0.830219709789239,0.48461517556295886,0.5002973291084603,0
541,1.0084441330777187,0.7872482697554644,0.5370262882820395,0.41031517880656293,0
542,1.038474437010495,0.7919619001971215,0.49723401265686473,0.39290634027519017,0
543,1.0084735547585575,0.7922271766978372,0.5475171821388418,0.45133879125494236,0
544,1.0241805858151225,0.8359678124566647,0.5180859696526853,0.40298879910687385,0
545,0.9632235188433054,0.7861691655706277,0.5227669946039929,0.35870748369059535,0
546,0.9993240346759733,0.799477923170131,0.4600327611670339,0.3469303338216051,0
547,1.0037263395791352,0.773524005182823,0.48854337085183963,0.372027596370214,0
548,1.0258673855385974,0.8467551528901816,0.5362024338903043,0.4104105681615446,0
549,1.0034818202029305,0.7874320312876024,0.5329547883875353,0.38636050300833474,0
550,1.0241223687435963,0.7767153227545922,0.5047092750389123,0.38465141874378417,0
551,0.984874022566686,0.7452749330252241,0.4840724742494809,0.3531156714650357,0
552,1.0107386471863946,0.8347849088842588,0.47845375210459035,0.38064129477541964,0
553,1.0124459920376327,0.7786987122268544,0.4934658053156508,0.4029122510354706,0
554,0.9625067282624005,0.7974660232866954,0.4974350824661566,0.3268943078267728,0
555,1.0052661588570293,0.7852239180913011,0.47646385711047257,0.36648674345721843,0
556,0.9903891241914577,0.7932853415992204,0.47663347265815237,0.48638546420133527,0
557,0.9428773615415189,0.728628268184244,0.5136023322420269,0.44409162603170915,0
558,1.028752200404242,0.7717551497988691,0.5304196786742493,0.45173218196566056,0
559,0.9891442395908709,0.7609899881218989,0.5099541833042781,0.3178181617085626,0
560,0.9744282982562241,0.8784222336873283,0.5028002479973076,0.394739975696159,0
561,0.9886804976891855,0.8484871734600979,0.5327829848847573,0.41920405256534027,0
562,1.0041460090944496,0.8157707638592888,0.4711589151719455,0.39784190691534643,0
563,1.045237284530414,0.8895234953907897,0.49609777126635485,0.43463963657845367,0
564,0.9950220039098139,0.8459836049227183,0.4904664341200827,0.41584886244492614,0
565,1.0141722249087552,0.7515899567674311,0.48743089271678447,0.42310197794953447,0
566,1.041207381306933,0.7537319103432177,0.4769708857286137,0.4413079607200728,0
567,1.0160065159382137,0.8096431393358113,0.5240072741168682,0.33067392716798427,0
568,1.0320569247225637,0.7975025173428765,0.5141944159016016,0.4137917653360309,0
569,0.9857047042314714,0.8076131831112197,0.4944369158993598,0.35319421247171057,0
570,1.0231314797942193,0.7703024781804989,0.5367609189877617,0.4175562369726071,0
571,0.9982607199979092,0.8664381512677308,0.4641455666636995,0.4525292979193434,0
572,1.0322323371246753,0.787359914832839,0.49550138306324304,0.3967993845811684,0
573,0.9698932128402358,0.8403282925309453,0.4775253774921455,0.33625278048584395,0
574,0.9766132674027177,0.8525380965078235,0.5402456219763616,0.3451744981312652,0
575,1.0380619471811614,0.7789315257102469,0.4956882490497249,0.3981447508223858,0
576,0.994117480822919,0.8207497204982162,0.5074808781818843,0.3748099927184258,0
577,0.989231180598866,0.8573472228350691,0.4915135387026309,0.4641877189526753,0
578,1.0023271725805072,0.8524968324234272,0.5263814089441384,0.38831362790365975,0
579,0.9793150762794142,0.8270636795913859,0.513151262061907,0.4737878888217699,0
580,1.0399582410559167,0.8158293924003461,0.5116709020586079,0.3995514172641576,0
581,0.9625251204497228,0.8028386161518736,0.5037714876344651,0.35566791300495426,0
582,0.9954820600491878,0.8456756087845614,0.5206220856405683,0.48921240469853083,0
583,1.0104085835710708,0.8209901824344044,0.5123222674609477,0.3881353197618419,0
584,0.9968665879280031,0.8044744858144477,0.5149117641402541,0.45986185090710807,0
585,0.9759313736389635,0.7829825476574821,0.46573551661507895,0.4592426687552609,0
586,0.9739483240974244,0.7513043440734454,0.529296916397072,0.3940756522173094,0
587,1.0127618327746246,0.7937531473039788,0.5261899008003447,0.42786945166208273,0
588,0.969085586494999,0.8671204655575818,0.5166728696619005,0.4395044979285218,0
589,1.0193872811714513,0.7825899656860197,0.49326303333034544,0.45560999558841364,0
590,0.9542755490906413,0.7769159784772859,0.501058945065138,0.3895442589032634,0
591,0.9833505070984995,0.7913361649815251,0.474351523026688,0.35695150695801203,0
592,1.0010891806710924,0.7923367239511492,0.48853724823752814,0.44671302120268525,0
593,0.9624354416966615,0.779869701047474,0.5481009880941733,0.42379848377920476,0
594,1.0195603259057977,0.8231565541996968,0.49729100203110077,0.3256099352995479,0
595,0.9994438356007149,0.8117285563154352,0.48686814302717585,0.4428639422170631,0
596,0.9689177895523137,0.8425833498473843,0.5071615740559617,0.34501623720161845,0
597,0.9544333531074881,0.8216543733381235,0.49722805344653526,0.38590024090456915,0
598,0.9530323188588208,0.8067134373295666,0.4746372235316657,0.37651892926679226,0
599,1.00153101835391,0.7242896145527802,0.5119624914805523,0.38897582178977796,0
600,0.9305901935760079,0.8141946076747796,0.4796190239732179,0.39770982543964745,1
601,0.9188139377369715,0.7536813708763079,0.5037069148877384,0.3262341582756247,0
602,0.9875398714323047,0.8790098333297018,0.5586370822702131,0.48366855186394353,0
603,1.1387701728339383,0.8074078156038988,0.5150369863592286,0.4468354241221945,0
604,1.0194792767976824,0.747918371142824,0.5672962942052708,0.45404789414531677,0
605,1.0493086989146296,0.764420246856498,0.5292637399359221,0.5052760762490617,0
606,1.0170033834616306,0.7177332168206149,0.471977753243942,0.5048737637177438,0
607,1.0519259264329461,0.7655236030862962,0.4679897736428134,0.4209057627630393,0
608,0.9250683912194525,0.8283471615082947,0.509335199673505,0.4207505147289903,0
609,0.9805297058167135,0.8912357208635596,0.4561785082429961,0.36043006989979715,0
610,1.0227481885457896,0.8444967666509863,0.5280154121061985,0.43904045762385696,0
611,1.0066988426268078,0.8660719500488668,0.5788435333925165,0.38316842177605426,0
612,0.9969609721642992,0.8726401508499793,0.49701920660899784,0.26839119762836305,0
613,0.9692347143673672,0.7858861693577907,0.5023293595424843,0.4442682632070723,0
614,0.9943910067706099,0.9145204950773558,0.6003264083318136,0.326301240623682,0
615,0.9641488372803011,0.7132778185818802,0.5516943013278016,0.5278939128680405,0
616,0.8659974396031128,0.8201909558306621,0.5371292394634088,0.5580967031899811,0
617,0.9403436277732832,0.774159755150302,0.5567412998378505,0.4709146707491728,0
618,1.0412600243890036,0.6712087764198117,0.5192403746008957,0.32792115476016903,0
619,1.1068522391777533,0.9328751775564571,0.5869297319097728,0.4188896507079644,0
620,1.122949085897796,0.6703004914257795,0.557164121977379,0.3308412231442344,0
621,1.020646094020616,0.8644742070439937,0.3998317972412393,0.35257878513456503,0
622,1.06915072058686,0.944656306303518,0.5496533824166314,0.3412566151204639,0
623,1.070733091603774,0.8016295309840256,0.5333224432744862,0.4040838521051758,0
624,0.9754255797099649,0.8086543717213434,0.4417722867568056,0.42252912669177484,0
625,0.9157914546953319,0.680955459352064,0.5697056289116122,0.4089353832564829,0
626,1.020227797465176,0.8003884542710729,0.5131129799464644,0.44024846839756804,0
627,0.9133492122503734,0.9235473927202507,0.48945398557852743,0.33462823618497356,0
628,1.0005922090884347,0.7821953856985151,0.41735349682317757,0.5067230472575799,0
629,1.0569817248540052,0.7503379737895702,0.5164409654220222,0.5016805366490265,0
630,0.9359972441415616,0.6544674163105173,0.5182139860631103,0.3686669042967847,0
631,1.0238458502443786,0.9144769858280593,0.548390024995986,0.45266816048921754,0
632,1.0970159279079432,0.8522636058642203,0.5308866560646895,0.36734540156881523,0
633,1.045012303211576,0.8015761466687265,0.5185649965847502,0.3527914245651537,0
634,1.0553675705962176,0.8991087067401589,0.48343104311486773,0.4157346193970509,0
635,1.0791394071611602,0.7865259233541376,0.5058166462307739,0.49632648790764533,0
636,1.129419480440945,0.801392361193738,0.5482634963594795,0.4018517285110762,0
637,1.0352337947973842,0.979077914573967,0.44111931123789294,0.44441767345385375,0
638,1.100625175360899,0.7623239950447098,0.4981035126735703,0.44565777465837547,0
639,1.023711684475585,0.8484657685034518,0.5229307887456369,0.3161660625212377,0
640,0.99549842231074,0.8443622424530198,0.5217481794848156,0.19596161071289525,0
641,1.0478645231947217,0.835991091967987,0.5567957671642149,0.30979355932308345,0
642,0.9933332079190862,0.8301336888327773,0.6121068538691025,0.3761186995307718,0
643,0.9960009396335114,0.7363091218506509,0.5101646799992391,0.3607845028786179,0
644,0.9946309685338892,0.821195340536044,0.5147783338516069,0.3496536297879234,0
645,0.8940766684093527,0.8143442107108287,0.5077784044745633,0.2812740052653422,0
646,1.0388388025818973,0.7843462741114011,0.42490099805554393,0.44482375395774587,0
647,0.957385426187452,0.7732006699478071,0.5856677145999721,0.5112458464484175,0
648,1.0274861142440024,0.7617982588146837,0.5444805138746329,0.5374361320051038,0
649,1.1216271020941073,0.7763502397083422,0.5628698673863968,0.47376925075955495,0
650,1.004075669659499,0.8647905986009622,0.5313364441508986,0.36828921352229205,0
651,1.0035218533200065,0.8386672523251614,0.5712619126030213,0.47187583300182656,0
652,1.1185836796778816,0.9559449361030548,0.5196493451625299,0.28248597468930936,0
653,1.0702341763165504,0.8808957985181977,0.5652637383722995,0.5017451196265416,0
654,1.09675417001077,0.7953183285986812,0.5024200057082967,0.5016045564711779,0
655,1.0175517839113104,0.8000529315842331,0.5910312696082524,0.36312008907541654,0
656,1.0844609645037044,0.8271220011516071,0.47789456400025676,0.45609604225295264,0
657,0.9991125701629593,0.815081164289781,0.5674890871855749,0.45842607876591457,0
658,1.0004292957559722,0.8412553699440034,0.5471282915219274,0.44530096991403934,0
659,1.077470769766509,0.9814622711814512,0.5747700238726026,0.5789077712882409,0
660,1.0065004365787602,0.831460358644848,0.5230795577804778,0.4467333449813285,0
661,1.0891366532306797,0.8526133239046019,0.5025407997940721,0.3394901687801197,0
662,1.187317326542719,0.7580184029358153,0.5113087129784393,0.3414479657670298,0
663,0.9433538159810426,0.7364836124110251,0.5241016377380313,0.5269132210184175,0
664,1.0000974194115237,0.8354634868850603,0.531329400045192,0.3099854311927803,0
665,1.1131451666702779,0.8158918148289408,0.492876023186407,0.45390627969677994,0
666,1.0379384193710426,0.8611658132972685,0.5247673657180207,0.3140697527019998,0
667,1.1170152143091092,0.9450529605298785,0.4510077424676013,0.4851463063709772,0
668,0.987452680714499,0.8113030957060687,0.521659380469169,0.42975767846826757,0
669,1.0686439015518705,0.799472886030172,0.5321658676984227,0.5210284958616315,0
670,1.0404365855949402,0.9199218323594083,0.6351406628874182,0.32248795385560847,0
671,1.0585989218176304,0.8188077607691241,0.6180180542215623,0.32211638491075373,0
672,1.0707503533694702,0.8550244704128108,0.6014032183304535,0.4186215347940232,0
673,0.9783897242477098,0.8439811813575414,0.5798491483476284,0.39800414684570895,0
674,0.9878485706664282,0.9875981295542884,0.5421548268047487,0.5398725962890693,0
675,1.13695817398263,0.7318177263868613,0.4631028139747655,0.4349385472489269,0
676,1.0713030700446808,0.7946050344470302,0.5288089795423069,0.44811435407637584,0
677,1.0607977411078997,0.9012740282751275,0.5257156273470946,0.4207233042486213,0
678,1.0524791915548477,0.9386505938183511,0.5110349131454226,0.5529078164888428,0
679,1.0772229386149466,0.7817374551091132,0.5898309337286249,0.2694550382766233,0
680,0.9871808981091714,0.9414136530113904,0.5351369147620733,0.4316849074818264,0
681,0.9973021763406928,0.8233292484624031,0.5101489494178745,0.3373912343826996,0
682,1.1362210248677218,0.8056597092275406,0.4696641668982562,0.3165099725325171,0
683,1.0677337571270842,0.8132882405788604,0.6151429836468885,0.5995680191937076,0
684,1.1103820100164152,0.8848397440958852,0.5964063086794513,0.5517991313763331,0
685,1.0237308309628155,0.8949623229807978,0.5479835232029626,0.5290460355275179,0
686,1.1433809079805688,0.7977932585001313,0.5715933840574199,0.38361868229268975,0
687,1.0822008032591004,0.8763134945452212,0.5464740378648718,0.4911687946591065,0
688,1.0910655618758534,0.834680217333009,0.5876534047153827,0.49021479542808055,0
689,1.0958212867647137,0.7770175553791925,0.5686269797624857,0.4551327850025228,0
690,1.0157836859203577,0.9854128574277927,0.5322374285136483,0.5065463676063995,0
691,0.9523677022596005,0.7946495751673479,0.5244412699761076,0.5446113706689872,0
692,1.0005295078194167,0.8724005836382412,0.4936586728909126,0.5137859993964077,0
693,1.1635557530686236,0.7818542008435125,0.5385417337512752,0.5579399511710885,0
694,1.1444721336255896,0.8353707412294413,0.6106668878284186,0.5435347767286001,0
695,1.046322527108601,0.873680588931174,0.4710296127141609,0.4352940938970826,0
696,1.0497439433460292,0.8794649985707885,0.578891827141144,0.5045918303566954,0
697,1.1307475893832677,0.7948407612576999,0.5791558773788682,0.3642615674872366,0
698,1.05915335816482,0.8606270892077018,0.5285259979469893,0.32918250682618644,0
699,0.9920090721031074,0.8951607805693013,0.48271147757972444,0.5447348464801698,0
700,1.1466039636476426,0.9775321759225087,0.5298883698017193,0.38742737664667853,0
701,1.1000088065476274,0.9288450590943979,0.5307249242537231,0.4842485649304899,0
702,0.9211044227534971,0.9493323122665174,0.5872786769851377,0.4041611511699348,0
703,1.0540001131028363,0.9183692642564228,0.58473881820471,0.46362378652454517,0
