t,control_x,control_y
57.5,0.3597032022617207,-0.4895665783504959
57.6,0.2741101412395979,-0.13186677488110743
57.7,-0.05777377080578075,0.1218959730075887
57.800000000000004,-0.48982385025818476,0.18761156805741863
57.900000000000006,-0.8284874209603161,0.04722378134678201
58.0,-0.9237905491108014,-0.24497443521193946
58.1,-0.7398498704960415,-0.5813201649059652
58.2,-0.37172675406309647,-0.8384042517832662
58.300000000000004,-0.0006970811982489056,-0.920196451039816
58.400000000000006,0.1910259841316584,-0.7916071115384657
58.5,0.10600896981394531,-0.4907612902994273
58.6,-0.22255926602100284,-0.11569755692672398
58.7,-0.6464597871776426,0.20986206418859096
58.800000000000004,-0.9721374847621008,0.37971351397321484
58.900000000000006,-1.0517185424791644,0.3422520277265822
59.0,-0.8525445620525558,0.1184798450509919
59.1,-0.4725203961783336,-0.20535026221883435
59.2,-0.09405739315556394,-0.5078857672923475
59.300000000000004,0.10172670867070804,-0.6750868864634489
59.400000000000006,0.02019808335658929,-0.6400848407223827
59.5,-0.3022790331756916,-0.40656219122863096
59.6,-0.7154400626536851,-0.047487771951101154
59.7,-1.0257883606738716,0.3203519094815038
59.800000000000004,-1.0875976638508302,0.5771279420740553
59.900000000000006,-0.8714488401694348,0.641807031908023
60.0,-0.4780670394036003,0.5004371026584388
60.1,-0.0909514133665073,0.21099955628228906
60.2,0.10992361708974924,-0.11686678638951098
60.300000000000004,0.032747915200928124,-0.3601870005513362
60.400000000000006,-0.2829512897505375,-0.4256298367183179
60.5,-0.6849077500417431,-0.2821318382346063
60.6,-0.9797388630130177,0.02823079790927438
60.7,-1.023907369023835,0.40492052196249195
60.800000000000004,-0.791241348905924,0.7240393915089693
60.900000000000006,-0.38525678063562696,0.881590964785725
61.0,0.009512869451314188,0.8297905512819259
61.1,0.2142896040797036,0.5937396511684918
61.2,0.1401157633802111,0.262639767448803
61.300000000000004,-0.17032617393893942,-0.04138509720329525
61.400000000000006,-0.562807316605825,-0.20596601796090547
61.5,-0.8441091719537719,-0.16775825368199848
61.6,-0.8729188888474706,0.06541598589146375
61.7,-0.6263134254355609,0.4172862537661692
61.800000000000004,-0.21056404248863964,0.7697643697880687
61.900000000000006,0.1888204582778661,1.0041839463345843
62.0,0.3943163659528047,1.0427428129917247
62.1,0.3198514582753347,0.8756713368608211
62.2,0.01125967890236898,0.56463598810969
62.300000000000004,-0.37530230667279585,0.22118921051588103
62.400000000000006,-0.6468255780019002,-0.0322063021389109
62.5,-0.6642520719278946,-0.10496356411891988
62.6,-0.4079041476805197,0.029978891414366438
62.7,0.013232012956389115,0.3266995511740435
62.800000000000004,0.4127353702924439,0.6823325837214258
62.900000000000006,0.6143976459784979,0.9729998661868204
63.0,0.5350676247470939,1.0970842899511526
63.1,0.22372924205623193,1.0107277368488319
63.2,-0.16156550453936666,0.7431532610300065
63.300000000000004,-0.4280599351432369,0.38645899433773034
63.400000000000006,-0.43897802631579785,0.06344905178690385
63.5,-0.17788090494627787,-0.11526098120800449
63.6,0.2435734389351133,-0.08987970370373444
63.7,0.638116805209586,0.12767983572713848
63.800000000000004,0.8309185791256912,0.4579693246118088
63.900000000000006,0.7417844835700582,0.7817673873356197
64.0,0.4228469975991511,0.981736644050804
64.10000000000001,0.0340211139617434,0.9834235945762231
64.2,-0.23223095984263192,0.7812788618707179
64.3,-0.24144175835761905,0.4406081466986759
64.4,0.019596184141277895,0.07477233790654175
64.5,0.4365964720582248,-0.19439859742178356
64.60000000000001,0.8215083209493201,-0.27914941212967426
64.7,1.0009396066073446,-0.156439330059783
64.8,0.8976867995491862,0.12402555733219991
64.9,0.5670270304927039,0.45717315503750855
65.0,0.17070360624316377,0.7192878106298368
65.10000000000001,-0.09915996368902952,0.8112460911875277
65.2,-0.11043296866730828,0.6931623443821737
65.3,0.14686634382998598,0.3983413052600606
65.4,0.5558644967614795,0.021663653257025697
65.5,0.9277898621038896,-0.31353827110692783
65.60000000000001,1.0907459425321118,-0.49854337536134574
65.7,0.9705494171101321,-0.47720028851344276
65.8,0.62561357387863,-0.2655214642488272
65.9,0.2194709212771807,0.053931817114236606
66.0,-0.05614196464077259,0.3609120140985146
66.10000000000001,-0.0714629508677676,0.5395128786414314
66.2,0.18026615117090872,0.5186805117558322
66.3,0.5796222224744702,0.2970561888642491
66.4,0.9371699723058463,-0.05652741293867768
66.5,1.0825603443196574,-0.42706998610846375
66.60000000000001,0.9446538103058675,-0.6935552215478148
66.7,0.5849853008665182,-0.77120422924242
66.8,0.16883167598024112,-0.6410704678017549
66.9,-0.11251086463899329,-0.3566378744941809
67.0,-0.13168530727701716,-0.02511733021940732
67.10000000000001,0.11484058658607832,0.23002480755977617
67.2,0.5051267249538974,0.3122161933749532
67.3,0.8491260006041539,0.18553259819178647
67.4,0.9780826353984791,-0.11273469656445576
67.5,0.8239180748532134,-0.485088412756315
67.60000000000001,0.4512679627865735,-0.8078671431161375
67.7,0.02710265986722188,-0.9744278107592059
67.8,-0.25778079828641093,-0.9323838852134039
67.9,-0.278471796436037,-0.7018910129459153
68.0,-0.03467087226181875,-0.36859240178428504
68.10000000000001,0.3491930165109326,-0.05368837358057604
68.2,0.6825077840341227,0.12841431650277269
68.3,0.798151240712793,0.1100790530772871
68.4,0.6311171625484755,-0.10592316862709455
68.5,0.24911527175495582,-0.4473726479110838
68.60000000000001,-0.17924658670575488,-0.7978213092949156
68.7,-0.4637337209027118,-1.0372642918616417
68.8,-0.48192686944059365,-1.0840550586480353
68.9,-0.23676945016619794,-0.923421887567881
69.0,0.14484551909770277,-0.6126241256438975
69.10000000000001,0.47178416268780937,-0.26094698843036623
69.2,0.5785941252861708,0.008476696102399539
69.3,0.40334861381042875,0.10168103150010355
69.4,0.016800760740689563,-0.013308334918954445
69.5,-0.41086351678573685,-0.2953061119678456
69.60000000000001,-0.6900375851352418,-0.6443571116746282
69.7,-0.7008402362697752,-0.9366570845455549
69.8,-0.44946915223327527,-1.067805781542015
69.9,-0.06525784847431723,-0.9892826921380058
70.0,0.26017966799250974,-0.7254034194248624
70.10000000000001,0.3630952380218607,-0.3648333256929855
70.2,0.18464658717723825,-0.02962295678327942
70.3,-0.20140213991797765,0.16741795962194078
70.4,-0.6233474070758075,0.16211747742277566
70.5,-0.8922764946593728,-0.038653108747462195
70.60000000000001,-0.8908922716049243,-0.359392151021056
70.7,-0.6286569127101167,-0.6823559600621163
70.8,-0.23731966668221366,-0.8887043110753376
70.9,0.09106790943955873,-0.9000297994333072
71.0,0.19449679312037998,-0.7057636095869053
71.10000000000001,0.01721477518560155,-0.36688403420119803
71.2,-0.3640346387811534,0.005367790223104352
71.3,-0.7760893142259505,0.28832976835282353
71.4,-1.0307939848836325,0.3907498083326525
71.5,-1.0134785162316415,0.2846438200946546
71.60000000000001,-0.7368762605635357,0.015051881744107931
71.7,-0.3351238907894733,-0.31571548689037476
71.8,-0.0006647135552875771,-0.5838376638375784
71.9,0.10626915528749703,-0.6872587114306254
72.0,-0.06697621621695227,-0.5813594299990699
72.10000000000001,-0.4407067072629485,-0.294565351724759
72.2,-0.8403570707720112,0.08156169968528806
72.3,-1.07858868227297,0.4242872337635572
72.4,-1.043396264596459,0.6225571426300337
72.5,-0.7507856229481404,0.6157704259829706
72.60000000000001,-0.33724722868543694,0.4149272175583962
72.7,0.004434560458144277,0.09876455308842376
72.8,0.11584672401708562,-0.21377017890376074
72.9,-0.05255401437920443,-0.40509223430928054
73.0,-0.4181473475195929,-0.40007626153307385
73.10000000000001,-0.8050155513116196,-0.19232047149115533
73.2,-1.0266902708102732,0.15359665249649943
73.3,-0.9738627943287155,0.524655489550462
73.4,-0.6658062749775575,0.7988567425155553
73.5,-0.24132519378987996,0.887820250793477
73.60000000000001,0.10651136147044182,0.7676402114452592
73.7,0.22115668100069313,0.48721823839209266
73.8,0.0561951847155725,0.15116332719649925
73.9,-0.3028463610296675,-0.11676769707583062
74.0,-0.6787432709051311,-0.2169179039844782
74.10000000000001,-0.8859453795643595,-0.10855843979650631
74.2,-0.8178660790840238,0.17586935635642467
74.3,-0.4970345019201306,0.5420731190502319
74.4,-0.06452343701052707,0.8668358291409416
74.5,0.28637486401248025,1.041047294752535
74.60000000000001,0.4010317471610002,1.0078086357630123
74.7,0.2361804228703342,0.7822988061912548
74.8,-0.11976162659134568,0.44646323137964133
74.9,-0.488303978247328,0.12037999410255046
75.0,-0.684857810843686,-0.07969379561316559
75.10000000000001,-0.6055790498882987,-0.08193981967065378
75.2,-0.27623635689467735,0.11592842739508114
75.3,0.15987948732613488,0.44586314229568913
75.4,0.5093184713199642,0.7932505858142906
75.5,0.619424766978449,1.036947354833924
75.60000000000001,0.4501039299342393,1.0915987359093071
75.7,0.09265072366080833,0.9374561232791256
75.8,-0.27321737955658454,0.6272774179520851
75.9,-0.4639131320677207,0.2678998958341275
76.0,-0.37835224046569826,-0.01707733458905364
76.10000000000001,-0.045523375079448175,-0.13046520332746186
76.2,0.38911753061756893,-0.03542971422287905
76.3,0.7320297873947662,0.23164781814835375
76.4,0.8325859719310219,0.5738877634063564
76.5,0.6538877392441932,0.8677639700498142
76.60000000000001,0.2900937093026886,1.006264931707146
76.7,-0.07789008306983758,0.9362868630174199
76.80000000000001,-0.26751763804381345,0.6771961807403535
76.9,-0.18048091560902646,0.314076951901548
77.0,0.1510315537598901,-0.031977862122128
77.10000000000001,0.5794515769998505,-0.24615327629442263
77.2,0.9112140615677444,-0.26000528280904806
77.30000000000001,0.997773888283114,-0.07535438141657042
77.4,0.8054502859570294,0.23636701855681985
77.5,0.4312498538500498,0.5590853116444263
77.60000000000001,0.05722646117347413,0.7726514932281983
77.7,-0.1351566830117535,0.7948311952496512
77.80000000000001,-0.050385894972405365,0.6100505867880344
77.9,0.2761688262033274,0.27485632174454255
78.0,0.6948776166237826,-0.10181783206840275
78.10000000000001,1.0122141278622396,-0.39668429823605655
78.2,1.0817654969793986,-0.5151488546529359
78.30000000000001,0.8730855165622377,-0.42433409338272216
78.4,0.4860083007644178,-0.16454318539441012
78.5,0.10369052070169937,0.164840619524032
78.60000000000001,-0.09353280981937712,0.44009299372431315
78.7,-0.012964021303603135,0.556390647126524
78.80000000000001,0.30686019785873436,0.4644507880055487
78.9,0.7142948175794632,0.1877686571959804
79.0,1.0159105593589155,-0.18556848499128623
79.10000000000001,1.0674712234658668,-0.5336313631225408
79.2,0.8417761801923112,-0.7432208745748993
79.30000000000001,0.44146062659924323,-0.7493908240236659
79.4,0.0507334295610542,-0.5581148286623608
79.5,-0.15124902030283693,-0.24417924369333743
79.60000000000001,-0.07463133914399561,0.07496177937903042
79.7,0.23889330668120293,0.28023587153974
79.80000000000001,0.6357062919598457,0.29256681461189427
79.9,0.9225281769212685,0.10051655564593426
80.0,0.9573376746020859,-0.2357013295743665
80.10000000000001,0.7161842887207424,-0.6052387867265575
80.2,0.3044715499822519,-0.8853191945664699
80.30000000000001,-0.0925958788746919,-0.984110990711686
80.4,-0.29709577857841957,-0.8727920600665922
80.5,-0.22204591576246568,-0.5956039100514005
80.60000000000001,0.08770984191929176,-0.2543834555071056
80.7,0.4766161593446874,0.027024060715627296
80.80000000000001,0.7515910144141507,0.14603938951658907
80.9,0.7728606179966249,0.05719384502263547
81.0,0.519723327587117,-0.21197744430359705
81.10000000000001,0.10031269321663841,-0.5705455971087552
81.2,-0.29923214426593825,-0.895944304075357
81.30000000000001,-0.5022828148433682,-1.0767790377666322
81.4,-0.4247645979950636,-1.0517346755799486
81.5,-0.11466952545403836,-0.83098999795404
81.60000000000001,0.27054385021404687,-0.4926583731007904
81.7,0.5380347071775442,-0.15549800842057837
81.80000000000001,0.5503051723700789,0.06257513083354738
81.9,0.2898969454264435,0.08567910098592424
82.0,-0.13236857767679563,-0.09352701703858779
82.10000000000001,-0.529482213194261,-0.41128054800781644
82.2,-0.726171364637309,-0.7549922607562081
82.30000000000001,-0.6413047292208918,-1.0025809969682866
82.4,-0.326021186502649,-1.0651251629482077
82.5,0.06034967183139231,-0.9179316786338543
82.60000000000001,0.3252503498150052,-0.6091690909143062
82.7,0.3334853438129111,-0.2430490386206933
82.80000000000001,0.07083221628238645,0.05656875296433295
82.9,-0.34924350153051387,0.18943414836106626
83.0,-0.7389277662783263,0.11391582328147654
83.10000000000001,-0.9243655215273234,-0.13846766951771305
83.2,-0.8274039034084825,-0.47407107940465437
83.30000000000001,-0.50232610486137,-0.7698491363432123
83.4,-0.11029944474486819,-0.9163543240849767
83.5,0.15644483159632894,-0.8559853525586932
83.60000000000001,0.16504054407658558,-0.6031249993794292
83.7,-0.09550585495799707,-0.2391325529424727
83.80000000000001,-0.5091274699845234,0.11605990109591402
83.9,-0.8872688598660796,0.3458251591967286
84.0,-1.057551668022475,0.37756351205171257
84.10000000000001,-0.9448331912444443,0.2080447559785755
84.2,-0.6065348098191584,-0.09548304219778458
84.30000000000001,-0.20562479714477522,-0.4188053011646094
84.4,0.06603785683401175,-0.6406598190583873
84.5,0.07794598662140417,-0.6751179360668133
84.60000000000001,-0.17766934115652722,-0.501622954329776
84.7,-0.5821795572380054,-0.1721924782004041
84.80000000000001,-0.9463474820166256,0.20673136302380268
84.9,-1.0993260028100706,0.5114436241878261
85.0,-0.9690090738547261,0.6441685850116441
85.10000000000001,-0.6159447108771567,0.5671939541261409
85.2,-0.20486016800283263,0.31602323105381663
85.30000000000001,0.07280855340142317,-0.013048218246248008
85.4,0.08894728972563604,-0.2965932842036123
85.5,-0.16098838504530716,-0.42719093207902337
85.60000000000001,-0.5558434578662361,-0.3509723820261285
85.7,-0.9057535863879345,-0.0864596375715933
85.80000000000001,-1.041451658289982,0.2818845289964402
85.9,-0.8938885039082505,0.6331420092835804
86.0,-0.5267208675432317,0.8521601491603314
86.10000000000001,-0.10638700424231673,0.8697590085213057
86.2,0.1761562194181142,0.6868795850071705
86.30000000000001,0.19522649517982998,0.37423737818385183
86.4,-0.05049157519385644,0.0476023584652463
86.5,-0.43734695771390997,-0.17265919849360511
86.60000000000001,-0.7748974103052431,-0.2036477697452576
86.7,-0.8954986858484912,-0.02890465990832053
86.80000000000001,-0.7331724589715117,0.29582442221047867
86.9,-0.3546601027431075,0.6620497035579496
87.0,0.07194281897553068,0.9464235798143477
87.10000000000001,0.35621971516986484,1.0538180211460908
87.2,0.37496331751849205,0.9505450022042334
87.30000000000001,0.13009575782088445,0.6761151307259573
87.4,-0.25226227888221575,0.32942687138575777
87.5,-0.5811354665816127,0.03421088779913084
87.60000000000001,-0.6905403783058982,-0.10419919286696727
87.7,-0.5175783525690234,-0.03566836065880041
87.80000000000001,-0.13204632028099003,0.21722171575665983
87.9,0.2963609139503773,0.5670577210363468
88.0,0.5778317287001796,0.8921283584307474
88.10000000000001,0.5916798757642163,1.0789403664412254
88.2,0.34307587986883,1.0618648221548936
88.30000000000001,-0.03941394262649402,0.846064137266
88.4,-0.36432333508465414,0.5056906851476379
88.5,-0.46736460509284383,0.15798632534943946
88.60000000000001,-0.28872438161385233,-0.07766940092761654
88.7,0.09877684928812136,-0.12145677124081505
88.80000000000001,0.5239053707200263,0.03900704532092536
88.9,0.7975205979345562,0.34434959091960504
89.0,0.8015038463619903,0.6841919194946782
89.10000000000001,0.5442849830417478,0.935716421335339
89.2,0.15685197567145115,1.0065807977691614
89.30000000000001,-0.1688798249220656,0.8671870743455746
89.4,-0.27035271686975804,0.5610331298507051
89.5,-0.0908434719739718,0.18953062399739776
89.60000000000001,0.29383635107765727,-0.12340717402474205
89.7,0.7109742357276692,-0.2746372004271777
89.80000000000001,0.9721655860302608,-0.21780200188352533
89.9,0.9619039014077408,0.02049244780560988
90.0,0.6918869528495264,0.34998785581291075
90.10000000000001,0.29549796316106447,0.6483209630273749
90.2,-0.03494257864629935,0.8037866996770089
90.30000000000001,-0.13864297674226328,0.7543786979060559
90.4,0.038023376471264914,0.5094691402755197
90.5,0.41628443467134907,0.14655450128249603
90.60000000000001,0.8220064318447007,-0.2157960612653431
90.7,1.0675822945212912,-0.45933981018556047
90.80000000000001,1.0401581557368131,-0.507445181377515
90.9,0.754703682687424,-0.35184028507911924
91.0,0.34696643025322893,-0.055481187637470245
91.10000000000001,0.009623910962513527,0.2694619462437145
91.2,-0.09833793012367581,0.500810723203744
91.30000000000001,0.0736008893558796,0.5490806106271122
91.4,0.443734692224226,0.38876212323012527
91.5,0.836561698400734,0.06725363424188076
91.60000000000001,1.0653288087961656,-0.31167473078909247
91.7,1.019869505920311,-0.6241096336839731
91.80000000000001,0.71842332154362,-0.7692598789693827
91.9,0.29906534999108425,-0.7046448043237815
92.0,-0.04522337873722709,-0.4609134411503154
92.10000000000001,-0.15730727105860043,-0.13111773751883232
92.2,0.010212474663050697,0.16181293422380255
92.30000000000001,0.3727187583232239,0.30803384550521
92.4,0.7533898942639303,0.24917562059929466
92.5,0.9663774329474809,-0.0012474394200457373
92.60000000000001,0.9042306193537648,-0.3625406780971391
92.7,0.5884503567083126,-0.7150010889202028
92.80000000000001,0.15939631099572232,-0.9417167549715479
92.9,-0.18970604556699816,-0.969392016706665
93.0,-0.3036209844316951,-0.793937001023656
93.10000000000001,-0.13808993273160003,-0.48188238977884024
93.2,0.21937631699509552,-0.14712524325066567
93.30000000000001,0.5906794422803514,0.08887073582623506
93.4,0.7909209503499448,0.1395172743038851
93.5,0.7153884951234976,-0.0166403283481924
93.60000000000001,0.38883006335503956,-0.3284190518327296
93.7,-0.046158455579824786,-0.6898694400054133
93.80000000000001,-0.3961708761932494,-0.9772793860801344
93.9,-0.5079247345159817,-1.0923839497961845
94.0,-0.3403240972925676,-0.9966867902070358
94.10000000000001,0.016241031627780657,-0.724903763524843
94.2,0.3824354484750657,-0.3728324612210713
94.30000000000001,0.5743519846509388,-0.06388521575450173
94.4,0.4900351161977179,0.0940234367741995
94.5,0.1574614691697527,0.04617438474539037
94.60000000000001,-0.2785888335421243,-0.1898422060908933
94.7,-0.624595446167618,-0.5302738309159813
94.80000000000001,-0.7292845462193546,-0.8544660674694908
94.9,-0.5547466366602518,-1.0470149657456675
95.0,-0.19423766205505774,-1.0380863524879735
95.10000000000001,0.17170863360261487,-0.8278173439687658
95.2,0.36021599373999313,-0.4862759005406697
95.30000000000001,0.27210211957363173,-0.128992533088861
95.4,-0.061448039632831825,0.12338838086908954
95.5,-0.4935234198706529,0.18724273892535997
95.60000000000001,-0.8305565095571419,0.04516767146798906
95.7,-0.9233370691038708,-0.2479513909632115
95.80000000000001,-0.7371647886914786,-0.5841269111965766
95.9,-0.36814705124607133,-0.8400063776096421
96.0,0.002023236144605589,-0.9199776740581734
96.10000000000001,0.19154099647413964,-0.7895847047227611
96.2,0.10401401781893199,-0.48758019584421136
96.30000000000001,-0.2261841393849887,-0.11240524320793102
96.4,-0.6500635890906664,0.2121813540375837
96.5,-0.9740746256969948,0.38031735477446443
96.60000000000001,-1.0511226593578886,0.3409989933434569
96.7,-0.8497358706009968,0.11587873886076352
96.80000000000001,-0.4688549885812445,-0.20831832465224476
96.9,-0.09128935892896456,-0.510110271259611
97.0,0.10227033384905204,-0.6757160370220232
97.10000000000001,0.018241506213732217,-0.638823305916555
97.2,-0.30583060333806056,-0.4037744588780434
97.30000000000001,-0.7189261105471587,-0.04407101403557255
97.4,-1.0275740067058283,0.32328105318822464
97.5,-1.0868425618867974,0.5786232461132054
97.60000000000001,-0.8685024067730218,0.6414230364299451
97.7,-0.4743041320630262,0.4983845331719332
97.80000000000001,-0.08812574076996899,0.20807151974944804
97.9,0.11050425154746452,-0.11957204680669412
98.0,0.030836640914425006,-0.3616499418743296
98.10000000000001,-0.2864243690074125,-0.425265958102264
98.2,-0.6882730764419152,-0.27999604752478524
98.30000000000001,-0.9813727340768876,0.03146318459164568
98.4,-1.0229956925874655,0.4081895106645523
98.5,-0.7881626375050749,0.7262704239369939
98.60000000000001,-0.3814042567775834,0.8820701239836666
98.7,0.012386390772351652,0.8284137897806192
98.80000000000001,0.2148959439756244,0.5910489794514846
98.9,0.13823707155369375,0.25963376145838374
99.0,-0.17373512906265554,-0.04360027395870891
99.10000000000001,-0.5660683683265528,-0.20656316931339908
99.2,-0.8456102104833267,-0.16647824762438024
99.30000000000001,-0.8718722576575498,0.06817356864195112
99.4,-0.6231265726245758,0.4206025859275578
99.5,-0.20664810352757942,0.7725222391520152
99.60000000000001,0.19171412042461272,1.0054579269595703
99.7,0.3949196283318283,1.0421224481859084
99.80000000000001,0.31797562400348034,0.8734044370779794
99.9,0.007883986741702653,0.5615419858964027
